steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
250274	269	2069.6047644615173	-18.63736263736264	-19.0	1.5528932389180563	-13.0	-21.0	-0.4405061298456609	0.00367565730210832	52623
501853	386	4729.917504310608	-13.216216216216216	-13.0	4.223841952635165	-1.0	-20.0	0.11994135392165413	0.003352233150271125	115539
750712	464	8224.163122177124	6.909090909090909	6.0	9.448424592106733	20.0	-8.0	0.8947260130163732	0.002888531165564615	177777
1000551	565	11716.299511671066	4.690476190476191	7.0	8.852416220357224	20.0	-16.0	1.27112560298622	0.002345415328809957	240269
1251251	675	15289.457617998123	10.62	13.0	7.190952365185528	19.0	-6.0	1.476688291961279	0.0017747651551637354	302967
1501646	808	18905.081268548965	18.573529411764707	19.0	2.2415091962189173	21.0	11.0	1.594542468517714	0.0012965531878514065	365595
1751604	947	22541.693259716034	19.220588235294116	20.0	2.1568743847292815	21.0	11.0	1.6346177517801328	0.0009526763236984945	428124
2000788	1090	26039.734591960907	20.706666666666667	21.0	0.7671169848650651	21.0	17.0	1.6769714629734849	0.0008024597245190829	490462
2250308	1233	29600.142535686493	19.366197183098592	20.0	2.0924315084862966	21.0	10.0	1.673455588455291	0.0006230333922672798	552872
2501452	1379	33234.553696632385	20.54054054054054	21.0	0.7250732450330225	21.0	18.0	1.64010323792701	0.00045571509177763566	615684
2751591	1529	36795.34387969971	19.833333333333332	20.0	1.719810012435455	21.0	11.0	1.6334287436324468	0.00038068523991144175	678255
3000705	1677	40326.22923731804	19.931506849315067	21.0	2.893137316340591	21.0	-1.0	1.57698568610091	0.00031934238469811605	740567
3251256	1826	43862.74948096275	19.904109589041095	20.0	1.2037485844187341	21.0	15.0	1.5996375120718898	0.00030891919065477035	803246
3500705	1975	47413.57166290283	20.283783783783782	20.0	0.8839554670223141	21.0	17.0	1.4998468434225187	0.00022950029455493537	865648
3750663	2122	51041.21723151207	20.315068493150687	21.0	1.0391865452357854	21.0	16.0	1.5363653883900203	0.00026627917514361393	928176
4000520	2271	54705.41050219536	20.0	21.0	1.4042189949988189	21.0	15.0	1.4964482447392626	0.0002685284903482647	990681
4250478	2421	58317.85906124115	20.445945945945947	21.0	0.9950823176782624	21.0	17.0	1.5210350231246368	0.00029914279457213656	1053207
4500725	2571	61840.27807545662	19.114285714285714	19.0	2.0183423902154924	21.0	10.0	1.5110715584094065	0.00017115652154491088	1115807
4750916	2720	65337.18708872795	19.694444444444443	21.0	1.9974553451892334	21.0	13.0	1.527874512544768	0.00025628898784202153	1178390
5001626	2870	68829.90976047516	20.33783783783784	21.0	0.9256915523302214	21.0	17.0	1.5380482672313316	0.00015973134599367913	1241113
5250547	3019	72364.7287311554	20.8	21.0	0.5927489783638191	21.0	18.0	1.5406616406348175	0.00017635101804358894	1303379
5501169	3169	75904.76384544373	20.364864864864863	21.0	1.1771142368919922	21.0	15.0	1.5004870079873451	0.0001642843307804286	1366077
5751008	3319	79180.81324028969	20.445945945945947	21.0	1.035558110285396	21.0	16.0	1.5031853161742776	0.00013548215168971098	1428583
6001162	3468	82076.0839586258	19.271428571428572	20.0	2.139493564424843	21.0	11.0	1.3825111712301623	0.00014099176679556704	1491152
6251434	3617	84974.08986568451	20.773333333333333	21.0	0.7635856619024896	21.0	16.0	1.5518977561037954	0.0001853756873388427	1553754
6500006	3767	87866.14213061333	20.52	21.0	1.4365875482488992	21.0	10.0	1.5116229403556882	0.00015991398921029844	1615930
6750143	3917	90765.05923557281	20.26027397260274	21.0	1.080475683055513	21.0	16.0	1.5277322233369037	0.0001872808959510389	1678500
7001224	4068	93665.26650595665	20.15068493150685	21.0	1.430532465714858	21.0	14.0	1.5210888818526564	0.00013575381723772867	1741305
7250983	4218	96573.15236520767	20.527027027027028	21.0	0.9540536869671946	21.0	17.0	1.5097080611544835	0.0002084678285120915	1803787
7500984	4368	99447.68184256554	20.013698630136986	21.0	2.5248385574622585	21.0	1.0	1.47174925088623	0.00015021529949934726	1866323
7751044	4518	102330.15541744232	20.68	21.0	0.5963855092770746	21.0	18.0	1.5103144021933506	0.00014280261079722417	1928873
8000744	4669	105234.83657121658	20.613333333333333	21.0	1.229077145923164	21.0	12.0	1.44389475669482	0.00011166494070319037	1991329
8251301	4820	108140.62076687813	20.56756756756757	21.0	0.9078211319972959	21.0	16.0	1.472577002017131	0.00011298391281318533	2054010
8500513	4970	111020.672041893	20.08219178082192	21.0	1.2775130425245746	21.0	16.0	1.503084280332963	0.0001908919252664867	2116354
8750420	5121	113919.50433969498	17.393939393939394	18.0	3.0828497699308515	21.0	5.0	1.4477106364605306	0.00011416932319929805	2178870
9000824	5271	116822.21457958221	20.136986301369863	21.0	1.3366112674840418	21.0	13.0	1.4896932240003131	0.00011199047810115925	2241513
9251431	5421	119719.30418992043	20.653333333333332	21.0	0.8136227516373802	21.0	18.0	1.5096761939997712	0.00015889232441332942	2304210
9500256	5571	122649.89026331902	20.513513513513512	21.0	0.8149837084386183	21.0	17.0	1.5223122938121898	0.00015409873900131018	2366456
9751357	5722	125567.94797587395	20.666666666666668	21.0	0.7593263966019992	21.0	18.0	1.5101641748830017	0.00010065545390620261	2429263
10000000	5872	128434.00859618187	20.56756756756757	21.0	0.9078211319972957	21.0	17.0	1.5149150241103482	0.00013613701648226574	2491455
