steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
250198	714	1636.2814211845398	2261.2903225806454	800.0	1872.8049329736791	8000.0	500.0	2.4648449934063477	0.008131829153041507	52683
500053	1439	3895.3195655345917	3312.3456790123455	4100.0	2182.6808468056765	12000.0	500.0	2.5165081506519225	0.010712424178981977	115322
750186	2248	6937.656756877899	3886.25	4150.0	1664.88253662518	8100.0	500.0	2.062615330358084	0.01245557699124233	178051
1000001	3062	9952.555106639862	2539.7849462365593	1200.0	1828.2885668526083	7600.0	500.0	1.85312085764947	0.006238091784820919	240691
1250148	3979	13064.192154884338	3541.1111111111113	4100.0	1794.5544622141408	8000.0	500.0	1.7194040633661203	0.005809000623068624	303456
1500164	4919	16068.645064353943	3520.879120879121	4100.0	1963.6426741880896	8500.0	600.0	1.575755490402405	0.005905027473857674	366215
1750052	5914	19103.879314899445	3128.282828282828	4000.0	2063.9787415868727	12600.0	500.0	1.7399007803280113	0.0061324150724434345	428929
2000129	6917	22086.9212038517	3622.549019607843	4050.0	1829.9438319976807	7900.0	500.0	1.5974096172797418	0.005189704887522796	491713
2250422	7953	25280.216550827026	3498.9473684210525	4200.0	1531.7556841493529	7600.0	600.0	1.5802814554579336	0.006083858897843559	554540
2500405	8941	28310.27192211151	3760.824742268041	4100.0	1832.9482569660215	8100.0	600.0	1.5148299548668092	0.004888450935785496	617278
2750597	9907	31374.877153158188	3716.1290322580644	4200.0	1688.727995871233	8000.0	600.0	1.5255592437739365	0.004850761248877222	680055
3000405	10928	34422.59989285469	4802.247191011236	4400.0	2088.2777553900232	8600.0	600.0	1.584018020186262	0.006281313369389093	742742
3250015	11910	37453.95898890495	4091.0112359550562	4400.0	2092.9883186833713	8300.0	500.0	1.5770574701863684	0.005022572078462685	805393
3500168	12849	40497.136815071106	3251.4563106796118	4100.0	1926.3326977155882	7900.0	600.0	1.4473312176672815	0.004879805381452914	868166
3750119	13807	43528.19257926941	4832.142857142857	4400.0	1810.6885273843695	8200.0	600.0	1.555076128955388	0.005385029771955467	930909
4000174	14742	46550.990793943405	3998.989898989899	4100.0	1701.4096766070277	8300.0	700.0	1.3830598826003349	0.0045896641104036535	993654
4250309	15719	49543.957117795944	3503.7383177570096	4200.0	1792.8540140742216	8200.0	600.0	1.2584242848495621	0.004616114479059604	1056437
4500128	16717	52570.82094025612	4995.555555555556	4300.0	1665.7090882089294	8200.0	900.0	1.367904468264989	0.00515741376972328	1119166
4750134	17707	55609.772557497025	4153.398058252427	4300.0	1150.0908347741438	8100.0	600.0	1.257092551914527	0.004960087678761488	1181910
5000253	18688	58668.48759293556	4910.752688172043	4400.0	2204.0704619443363	8600.0	500.0	1.4545257551650852	0.005574559079077186	1244673
5250304	19644	61647.8168489933	5327.272727272727	4750.0	1658.5360718948457	8400.0	800.0	1.4154182664995316	0.004234184267976396	1307432
5500350	20593	64654.72315144539	5106.521739130435	4500.0	1889.462063559919	8600.0	800.0	1.4163949812932142	0.0059138675528270365	1370149
5750108	21572	67767.41828131676	4873.958333333333	4500.0	2334.8726908455073	11600.0	700.0	1.3994347037378705	0.005297875464056264	1432842
6000039	22500	70785.71477293968	4109.183673469388	4200.0	2244.4013614037267	8500.0	700.0	1.6837277744674704	0.0049431731265662	1495557
6250050	23449	73853.33413529396	4169.607843137255	4300.0	2128.5326706064125	8700.0	600.0	1.464256366069899	0.004632170726729981	1558297
6500249	24391	76896.70681357384	5026.595744680851	4600.0	1743.5087309891685	8300.0	1000.0	1.5255495480215493	0.0046590147959330655	1621101
6750182	25374	79770.32118082047	5775.294117647059	4800.0	2113.8942782475765	8600.0	700.0	1.5760253896199188	0.004794245625675047	1683811
7000705	26333	82242.2440392971	4730.208333333333	4550.0	1786.0936376506525	8400.0	700.0	1.3822429350555447	0.005177196968886337	1746678
7250103	27319	84980.81009840965	6155.056179775281	4900.0	2222.9183948111513	15500.0	3800.0	1.7104298509461957	0.005426484179326852	1809273
7500163	28275	87977.78839588165	5929.069767441861	4700.0	2592.517117945404	12200.0	700.0	1.5736907271053504	0.0043667299587773385	1872026
7750028	29244	90975.88988494873	4304.210526315789	4500.0	2477.254648498018	11900.0	500.0	1.6694420700535528	0.005021638611954972	1934738
8000306	30186	93942.89698600769	4747.368421052632	4500.0	2574.0869939035956	12100.0	700.0	1.4398676822484486	0.00542347346686799	1997526
8250229	31086	96994.90608358383	5552.173913043478	4700.0	2117.300700216237	9000.0	1000.0	1.5754372410057826	0.004401907788162327	2060242
8500154	32009	99977.87506079674	4764.077669902913	4400.0	1705.921312171229	8300.0	800.0	1.8169218548277848	0.004936329868792819	2122964
8750158	32959	103004.11794638634	4569.69696969697	4200.0	1829.4894205457115	8900.0	900.0	1.5827974402539344	0.005799975389663947	2185714
9000214	33858	105998.64710903168	4941.584158415842	4500.0	2296.57428909812	9000.0	700.0	1.5522842443145322	0.004700805941593856	2248458
9250132	34800	109113.13355922699	6155.31914893617	4900.0	2080.7162239420377	12100.0	900.0	1.6832634081263558	0.0053779717140292485	2311168
9500041	35739	112175.7502450943	5795.833333333333	4900.0	1987.7475571302289	8600.0	800.0	1.4952118822170164	0.004963377360558184	2373885
9750131	36670	115260.48856592178	5982.758620689655	7700.0	2311.3072359020034	8500.0	800.0	1.4683908654689528	0.0047193203216702945	2436617
10000000	37629	118297.9027826786	6281.395348837209	4800.0	2608.4708898197305	12000.0	700.0	1.4847179050218988	0.005974082048495795	2499308
