steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
250221	276	2145.7664074897766	-21.0	-21.0	0.0	-21.0	-21.0	-1.0214225392623797	3.0130184022412605	52555
501269	530	4479.822626113892	-20.9873417721519	-21.0	0.1125087900926024	-20.0	-21.0	-1.160358545603548	2.2457454798723573	115317
751334	666	6819.703880548477	-4.585365853658536	-3.0	3.9495291476079624	3.0	-15.0	-0.37876746329768285	2.0656766098577157	177833
1000977	753	9149.239381551743	6.361702127659575	7.0	4.3159236600961774	11.0	-15.0	0.3132412218799459	1.989948812367543	240244
1250100	881	11460.857852220535	20.410958904109588	20.0	0.5226964393719511	21.0	19.0	0.9642757698264128	1.8481057092140842	302525
1500228	1023	13795.550432920456	20.813333333333333	21.0	0.42532446543891744	21.0	19.0	1.1897338436799927	1.7011189892406724	365057
1750495	1166	16120.397505283356	20.493150684931507	21.0	0.555859886203171	21.0	19.0	1.296673495188717	1.6789917543166024	427623
2000577	1309	18452.68452644348	19.90277777777778	20.0	1.212141885227036	21.0	17.0	1.309734750218496	1.6785244960998384	490144
2251116	1452	20772.943160295486	20.458333333333332	20.0	0.5017574746630903	21.0	20.0	1.2844597925429386	1.662626951483229	552779
2501064	1597	23094.105988502502	20.464788732394368	20.0	0.5023085538787876	21.0	20.0	1.3071857905154805	1.6885885462749286	615266
2750061	1742	25193.899829626083	20.945945945945947	21.0	0.22766786020951793	21.0	20.0	1.2409180984756347	1.6605325689322887	677515
3000952	1889	27235.73508453369	19.3768115942029	21.0	3.6786404508897608	21.0	11.0	1.2977476814030613	1.6606110748957057	740238
3250794	2033	29271.923463106155	20.96	21.0	0.19727878476642874	21.0	20.0	1.3050037147128202	1.6730130541092374	802698
3500314	2179	31303.576215028763	20.96	21.0	0.19727878476642874	21.0	20.0	1.3063303830743662	1.6600108161875888	865078
3751614	2326	33340.8586397171	21.0	21.0	0.0	21.0	21.0	1.3088340667128802	1.6598969391038618	927903
4001086	2473	35372.587460279465	21.0	21.0	0.0	21.0	21.0	1.3049177330126271	1.6624510997066744	990271
4250097	2618	37431.430203676224	20.971830985915492	21.0	0.23735633163877068	21.0	19.0	1.2464942900991829	1.6543946504168179	1052524
4501515	2758	39482.0891392231	20.96	21.0	0.19727878476642874	21.0	20.0	1.2824523814709232	1.6723202127365955	1115378
4751074	2904	41511.55175995827	20.973333333333333	21.0	0.16219218941214866	21.0	20.0	1.2984282074213427	1.657394456224513	1177768
5001250	3050	43561.62403535843	20.96	21.0	0.19727878476642874	21.0	20.0	1.2716933725263113	1.6544953132265978	1240312
5251226	3196	45614.72665452957	20.973684210526315	21.0	0.16113631583445662	21.0	20.0	1.243364508426541	1.6698529314828532	1302806
5500348	3344	47656.917185783386	21.0	21.0	0.0	21.0	21.0	1.2783177999689133	1.661800578723652	1365087
5750513	3493	49689.997059583664	20.939393939393938	21.0	0.24043472671155014	21.0	20.0	1.2025455313818227	1.6657150493082007	1427628
6001053	3643	51743.46363115311	20.960526315789473	21.0	0.19601288894248498	21.0	20.0	1.296417492401963	1.6742576611786704	1490263
6251024	3792	53791.48445534706	20.961038961038962	21.0	0.1947710154567775	21.0	20.0	1.255613949427321	1.6679242074878697	1552756
6500213	3941	55877.58113908768	20.91891891891892	21.0	0.27482281997115426	21.0	20.0	1.3162878093263042	1.6650067041033745	1615053
6750695	4089	57969.062030792236	20.973684210526315	21.0	0.16113631583445662	21.0	20.0	1.3119306237548367	1.67722214594907	1677673
7001469	4238	60025.183020591736	20.93421052631579	21.0	0.24956101809855233	21.0	20.0	1.2629547948306796	1.6723685046251395	1740367
7250253	4387	62067.33500766754	21.0	21.0	0.0	21.0	21.0	1.3256646778080428	1.669070988401936	1802563
7501087	4537	64371.79661178589	20.93421052631579	21.0	0.24956101809855233	21.0	20.0	1.3265175489433105	1.6619776493767475	1865271
7750254	4685	66771.30352473259	20.960526315789473	21.0	0.19601288894248498	21.0	20.0	1.316911072626218	1.6721588130442804	1927563
8000308	4834	69169.5253982544	20.776315789473685	21.0	0.4501461750891242	21.0	19.0	1.2513891921262115	1.6702067219003158	1990077
8251155	4984	71558.0479054451	20.986842105263158	21.0	0.11470786693528089	21.0	20.0	1.3199608406942474	1.6709996807403118	2052788
8500887	5133	73935.53951907158	20.960526315789473	21.0	0.25512294937587565	21.0	19.0	1.2819154077033128	1.669426746024879	2115221
8750114	5281	76331.41299796104	21.0	21.0	0.0	21.0	21.0	1.2890073310705439	1.6701981406823798	2177528
9000685	5430	78711.28855633736	20.986842105263158	21.0	0.11470786693528089	21.0	20.0	1.3399572185541075	1.6720451069566478	2240171
9251072	5579	81104.63013982773	21.0	21.0	0.0	21.0	21.0	1.3372732680084418	1.6659210155095556	2302768
9501139	5726	83494.45166325569	20.973684210526315	21.0	0.16113631583445662	21.0	20.0	1.3138246476302633	1.6751300287786621	2365284
9750045	5876	85757.75254583359	20.960526315789473	21.0	0.25512294937587565	21.0	19.0	1.3182778774221198	1.66660422003711	2427511
10000000	6026	87839.5618185997	20.986842105263158	21.0	0.11470786693528089	21.0	20.0	1.3298053195035415	1.660803343183523	2490000
