steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
250154	2319	2702.0046491622925	769.6220930232558	775.0	192.61816356705438	1350.0	400.0	2.121160225749819	0.051818663380703046	52970
500142	3665	6149.3666450977325	947.4747474747475	850.0	539.0816941458261	3975.0	825.0	1.9475146144442141	0.046683172121028155	115810
750285	5118	10431.959522247314	3103.9835164835163	3975.0	1506.0746919151602	4375.0	525.0	4.501442064337178	0.0632119642819663	178709
1000052	6688	14676.398043394089	2178.531073446328	825.0	1823.0000219404453	5250.0	250.0	5.754847353055488	0.08854637068289266	241545
1250243	7894	19066.490760326385	4399.786324786325	4300.0	529.9794210230507	5075.0	800.0	8.154264294609586	0.0845170742815537	304374
1500133	9025	23446.51553797722	4728.9473684210525	4425.0	1262.1630271662004	7675.0	400.0	9.783474781305584	0.07636225517233279	367131
1750047	10200	27796.927177906036	4648.784722222223	4437.5	928.4043847285186	7850.0	825.0	8.53099207696096	0.07134274893891983	429919
2000178	11337	32169.596655845642	5369.962686567164	4575.0	1944.3594434192923	8500.0	750.0	9.081942425172594	0.08120305248817064	492749
2250098	12413	36657.592945575714	4445.216049382716	7850.0	3769.1184838870913	8950.0	300.0	9.45195907872762	0.08021285757871484	555501
2500046	13475	41114.89857506752	7031.547619047619	8050.0	2215.3829884952816	11925.0	450.0	10.984725115366581	0.08168413041047143	618279
2750636	14545	45658.273085832596	2163.978494623656	375.0	3187.0599057404397	8675.0	125.0	6.167829842816512	0.08888781842694388	681213
3000398	15457	50158.314858198166	2218.39378238342	300.0	3478.742889914086	12125.0	0.0	7.058739479607743	0.09894529504716283	743907
3250161	16406	54665.47476148605	8480.963302752294	8150.0	2853.145395311811	12475.0	600.0	13.20799399856282	0.09951425331141231	806584
3500258	17361	59171.89008760452	6276.10294117647	6375.0	5018.305258092486	12150.0	275.0	11.311806121771767	0.1042038438156466	869317
3750023	18190	63662.80575275421	11310.15625	11700.0	1606.7848664049257	12325.0	775.0	13.621623864794994	0.09293290100836779	931963
4000094	19008	68106.34681200981	7182.5203252032525	8100.0	5186.600934295281	15450.0	250.0	10.640846215275616	0.09561186385552244	994668
4250190	19840	72590.0512239933	11424.734042553191	11775.0	3133.776910407789	15500.0	875.0	8.350520318537662	0.0850796475243282	1057392
4500320	20681	77123.82622051239	6774.475524475524	11650.0	5697.890384047598	15225.0	200.0	10.328981504806942	0.09335379008811458	1120141
4750778	21477	81704.8227725029	10791.037735849057	11700.0	3492.606457250675	15675.0	450.0	10.235901115007607	0.08472787407625844	1182940
5000199	22280	86182.80288910866	11956.25	11950.0	3854.7236913742736	15700.0	575.0	14.240031229087268	0.07991186742911706	1245481
5250044	23044	90707.04745674133	12132.5	15000.0	4704.119713111147	16225.0	575.0	14.022684628388193	0.07476605628873963	1308138
5500118	23829	95206.25102353096	11515.5	11825.0	3059.3885554687777	15925.0	4125.0	14.394216270483415	0.07220365321025557	1370834
5751242	24593	99826.09007406235	9317.990654205607	8125.0	4646.4606564553305	15750.0	525.0	13.445153231247668	0.07169164620784226	1433796
6000057	25463	104347.36586213112	10410.61320754717	11575.0	4615.837059868174	16025.0	125.0	15.377887100265625	0.07458799339296462	1496202
6250460	26261	108857.7323281765	10982.920792079209	11675.0	4182.473745723141	15900.0	150.0	14.643718772733758	0.07180240187579792	1559018
6500036	27048	113336.80713486671	12254.21052631579	14850.0	3960.6150336240544	16300.0	325.0	15.44553803398072	0.061700778646708115	1621607
6750152	27765	117794.67645668983	5820.43795620438	450.0	6400.772025886586	15850.0	125.0	6.3765191198484406	0.05553094810738722	1684320
7000417	28485	121821.82470321655	12890.80459770115	15100.0	3701.2433386730518	15875.0	450.0	10.960958788544275	0.04992303454726767	1747061
7250190	29229	125000.24750232697	9044.318181818182	8275.0	5476.671395723009	16325.0	400.0	12.095600681674343	0.044680796426098957	1809695
7500618	30021	128167.37383747101	12152.84090909091	15000.0	4390.005354083514	16225.0	400.0	13.553499421823101	0.04442816224353448	1872487
7751003	30745	131334.7205605507	14062.962962962964	15050.0	2987.557821383732	16025.0	850.0	14.944269348975077	0.044339725122640915	1935277
8000323	31439	134509.0425517559	12523.255813953489	15075.0	4733.0747851713295	16150.0	325.0	13.32651388531017	0.041589618767434146	1997784
8250018	32168	137721.25268220901	13335.882352941177	15125.0	4213.580734368575	16025.0	775.0	14.263536540252321	0.03365139302974566	2060392
8500368	32861	140917.95980739594	13418.75	15075.0	3937.1280183825024	16050.0	350.0	15.45355496957535	0.033980043030668886	2123153
8750178	33550	144111.36075544357	12618.313953488372	15100.0	4314.594630980455	15875.0	0.0	13.949854922675168	0.03405662525864923	2185755
9000344	34257	147333.41595482826	10055.75	8125.0	4602.267851973973	16100.0	400.0	12.94799114481596	0.034240386168152726	2248480
9250787	34945	150570.7458500862	11790.277777777777	15050.0	4658.372151486806	16150.0	825.0	9.100293961097881	0.03556177711105621	2311263
9500173	35715	153746.99636149406	7608.119658119658	7950.0	6109.855334596428	15950.0	250.0	13.189082047697736	0.03547837944537862	2373809
9750548	36529	156943.5340692997	5304.432624113475	850.0	6019.484199906838	16075.0	275.0	7.0029403366601155	0.0397642774613254	2436591
10000000	37273	160126.44175958633	12177.5	14925.0	3955.4667226993606	15900.0	325.0	14.034675023713973	0.037791416427472795	2499144
